image_id,iou,pointing_game_hit,heatmap_positive_fraction
ISIC_0028218,0.2550021987686895,True,0.20001594387755103
ISIC_0028219,0.2050617776006377,True,0.20001594387755103
ISIC_0028236,0.2775672760461321,True,0.20001594387755103
ISIC_0028243,0.420539560190433,True,0.20001594387755103
ISIC_0028248,0.5454644274145334,True,0.20001594387755103
ISIC_0028258,0.37332637153619513,True,0.20001594387755103
ISIC_0028275,0.6981750465549348,True,0.20001594387755103
ISIC_0028278,0.651519375522721,True,0.20001594387755103
ISIC_0028282,0.4826026697789773,True,0.20001594387755103
ISIC_0028309,0.6363093460734548,True,0.20001594387755103
ISIC_0028312,0.6391542478665139,True,0.20001594387755103
ISIC_0028329,0.5193639117265253,True,0.20001594387755103
ISIC_0028336,0.1635290363752393,True,0.20009566326530612
ISIC_0028359,0.5412956708627571,True,0.20001594387755103
ISIC_0028372,0.2627587620414019,True,0.20001594387755103
ISIC_0028378,0.7083772788910653,True,0.20001594387755103
ISIC_0028382,0.6144693916714642,True,0.20001594387755103
ISIC_0028401,0.6888513212919299,True,0.20001594387755103
ISIC_0028404,0.3989322191272052,True,0.2000358737244898
ISIC_0028406,0.16899163013152652,True,0.20001594387755103
ISIC_0028408,0.5395049504950495,True,0.2000358737244898
ISIC_0028411,0.7327094604474338,True,0.20001594387755103
ISIC_0028434,0.3839479392624729,True,0.20001594387755103
ISIC_0028450,0.6302806918060675,True,0.2000358737244898
ISIC_0028452,0.3879625864172428,True,0.20001594387755103
ISIC_0028453,0.40423270197139544,True,0.20021524234693877
ISIC_0028467,0.5113591072140294,True,0.20001594387755103
ISIC_0028477,0.09705061777600638,True,0.20001594387755103
ISIC_0028487,0.5617798967024236,True,0.20001594387755103
ISIC_0028501,0.6078446248387831,True,0.20001594387755103
ISIC_0028522,0.555218030377266,True,0.20001594387755103
ISIC_0028524,0.7576591776929225,True,0.20001594387755103
ISIC_0028573,0.2577208153180976,True,0.20001594387755103
ISIC_0028577,0.47989566415670065,True,0.20001594387755103
ISIC_0028602,0.6970280452071996,True,0.2000358737244898
ISIC_0028609,0.7226834621624201,True,0.20001594387755103
ISIC_0028613,0.672408293460925,True,0.20001594387755103
ISIC_0028633,0.005699282786885246,False,0.2002551020408163
ISIC_0028638,0.7437708608243422,True,0.20001594387755103
ISIC_0028639,0.6476592749032031,True,0.20001594387755103
ISIC_0028641,0.7370955605718585,True,0.20001594387755103
ISIC_0028652,0.7137916838205023,True,0.20001594387755103
ISIC_0028654,0.31901882643946683,True,0.20001594387755103
ISIC_0028658,0.4874464772284936,True,0.20001594387755103
ISIC_0028666,0.5051474902651091,True,0.20001594387755103
ISIC_0028667,0.5191799968939276,True,0.20001594387755103
ISIC_0028674,0.6537663638314615,True,0.20001594387755103
ISIC_0028675,0.5855891405571778,True,0.20001594387755103
ISIC_0028678,0.4467194872251402,True,0.20001594387755103
ISIC_0028701,0.35705767101115937,True,0.20001594387755103
ISIC_0028720,0.10273017138302112,True,0.20001594387755103
ISIC_0028722,0.599515403253721,True,0.20001594387755103
ISIC_0028724,0.30083648675562635,True,0.20001594387755103
ISIC_0028730,0.5065354330708661,True,0.2000358737244898
ISIC_0028747,0.3505413901501921,True,0.20001594387755103
ISIC_0028753,0.4985605082894867,True,0.20001594387755103
ISIC_0028785,0.1662016739736947,True,0.20001594387755103
ISIC_0028792,0.6059268218929543,True,0.20001594387755103
ISIC_0028800,0.5731947176173082,True,0.20001594387755103
ISIC_0028807,0.575925925925926,True,0.20001594387755103
ISIC_0028825,0.3684693615302713,True,0.20001594387755103
ISIC_0028826,0.3995859213250518,True,0.20001594387755103
ISIC_0028838,0.7104959630911188,True,0.20005580357142858
ISIC_0028875,0.6009582477754962,True,0.20001594387755103
ISIC_0028884,0.036468712634515746,True,0.20001594387755103
ISIC_0028900,0.6091499227202473,True,0.20001594387755103
ISIC_0028905,0.1955958549222798,True,0.20001594387755103
ISIC_0028907,0.6623219564633163,True,0.20001594387755103
ISIC_0028913,0.0,False,0.20001594387755103
ISIC_0028920,0.47426321579526376,True,0.20001594387755103
ISIC_0028922,0.646016146016146,True,0.20001594387755103
ISIC_0028925,0.31129710068156935,False,0.20001594387755103
ISIC_0028947,0.5545084813014581,True,0.20021524234693877
ISIC_0028965,0.3675383427121262,True,0.20001594387755103
ISIC_0028968,0.30322621943413136,True,0.20001594387755103
ISIC_0028971,0.43530435579169147,True,0.20001594387755103
ISIC_0028984,0.5136148703733898,True,0.20001594387755103
ISIC_0028989,0.4604672959764344,True,0.20001594387755103
ISIC_0028992,0.28068047337278107,True,0.20001594387755103
ISIC_0028997,0.48034515819750717,True,0.20001594387755103
ISIC_0028999,0.5006235346934703,True,0.20001594387755103
ISIC_0029014,0.5930040179626566,True,0.20001594387755103
ISIC_0029019,0.8062364816149964,True,0.20001594387755103
ISIC_0029043,0.4175851703406814,True,0.20001594387755103
ISIC_0029086,0.4006576325229175,True,0.20001594387755103
ISIC_0029095,0.4274273284556061,True,0.20001594387755103
ISIC_0029098,0.18882024711040254,True,0.20001594387755103
ISIC_0029100,0.375739423436915,True,0.20001594387755103
ISIC_0029153,0.5823728813559322,True,0.20001594387755103
ISIC_0029158,0.7330045790771398,True,0.20001594387755103
